event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
40248660753,true,2023-04-22 00:00:36.000,-82.8063420000032,34.6375049999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660754,true,2023-04-22 01:00:37.000,-82.8062990000032,34.6377089999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660755,true,2023-04-22 02:00:50.000,-82.8062990000032,34.6377409999983,18.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660756,true,2023-04-22 03:00:36.000,-82.8059130000032,34.6379669999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660757,true,2023-04-22 04:00:38.000,-82.8059020000032,34.6379989999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660758,true,2023-04-22 05:00:51.000,-82.8047650000032,34.6386859999984,20.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660759,true,2023-04-22 06:00:38.000,-82.8020510000032,34.6394469999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660760,true,2023-04-22 07:01:36.000,-82.8000870000032,34.6403699999984,17.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660761,true,2023-04-22 08:00:51.000,-82.7999590000031,34.6404769999984,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660762,true,2023-04-22 09:01:49.000,-82.8011170000032,34.6398009999984,14.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660763,true,2023-04-22 10:00:42.000,-82.8024050000032,34.6386749999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660764,true,2023-04-22 11:00:35.000,-82.8047760000032,34.6384069999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660765,true,2023-04-22 12:00:38.000,-82.8064070000032,34.6376989999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660766,true,2023-04-22 13:00:50.000,-82.8060950000032,34.6379129999984,13.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660767,true,2023-04-22 15:00:50.000,-82.8063740000032,34.6375049999984,16.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660768,true,2023-04-22 16:01:00.000,-82.8064710000032,34.6374949999984,25.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660769,true,2023-04-22 18:00:43.000,-82.8063960000032,34.6375269999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660770,true,2023-04-22 19:01:00.000,-82.8062780000032,34.6375699999984,31.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660771,true,2023-04-22 20:01:06.000,-82.8067930000032,34.6384819999984,16.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660772,true,2023-04-22 21:00:50.000,-82.8065250000032,34.6388679999984,12.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660773,true,2023-04-22 22:01:01.000,-82.8061710000032,34.6384599999983,18.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660774,true,2023-04-22 23:00:39.000,-82.8065680000032,34.6383319999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660775,true,2023-04-23 00:00:37.000,-82.8065460000032,34.6382889999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660776,true,2023-04-23 01:00:46.000,-82.8064280000032,34.6382239999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660777,true,2023-04-23 02:00:41.000,-82.8064710000032,34.6381919999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660778,true,2023-04-23 03:00:51.000,-82.8064070000032,34.6382239999983,5.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660779,true,2023-04-23 04:00:35.000,-82.8047440000032,34.6382349999984,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660780,true,2023-04-23 05:00:51.000,-82.8022970000032,34.6395759999984,11.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660781,true,2023-04-23 06:02:00.000,-82.7991430000031,34.6392009999983,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660782,true,2023-04-23 07:01:30.000,-82.7981130000031,34.6397259999984,22.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660783,true,2023-04-23 09:01:31.000,-82.8005920000031,34.6401339999984,37.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660784,true,2023-04-23 10:00:55.000,-82.8015250000032,34.6396299999983,33.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660785,true,2023-04-23 11:00:54.000,-82.8047760000032,34.6380629999984,17.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660786,true,2023-04-23 12:00:37.000,-82.8061600000032,34.6378169999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660787,true,2023-04-23 13:00:51.000,-82.8061170000032,34.6377199999984,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660788,true,2023-04-23 14:01:30.000,-82.8063210000032,34.6376229999983,14.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660789,true,2023-04-23 15:00:39.000,-82.8064920000032,34.6376659999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660790,true,2023-04-23 16:01:06.000,-82.8069430000032,34.6378379999984,13.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660791,true,2023-04-23 17:01:01.000,-82.8061920000032,34.6385029999984,12.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660792,true,2023-04-23 18:00:36.000,-82.8059990000032,34.6380629999983,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660793,true,2023-04-23 19:00:36.000,-82.8059990000032,34.6380529999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660794,true,2023-04-23 20:00:36.000,-82.8060740000032,34.6380849999983,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660795,true,2023-04-23 21:00:37.000,-82.8059990000032,34.6380629999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660796,true,2023-04-23 22:00:51.000,-82.8060740000032,34.6381169999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660797,true,2023-04-23 23:00:35.000,-82.8059770000032,34.6380629999983,6.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660798,true,2023-04-24 00:00:41.000,-82.8060740000032,34.6378379999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660799,true,2023-04-24 01:00:41.000,-82.8064070000032,34.6375159999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660800,true,2023-04-24 02:00:42.000,-82.8064280000032,34.6376879999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660801,true,2023-04-24 03:01:06.000,-82.8052050000032,34.6378699999983,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660802,true,2023-04-24 04:00:37.000,-82.8046790000032,34.6380529999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660803,true,2023-04-24 05:00:51.000,-82.8023940000032,34.6406379999984,23.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660804,true,2023-04-24 06:01:06.000,-82.7986280000031,34.6390829999983,18.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660805,true,2023-04-24 08:02:40.000,-82.7981780000031,34.6401339999984,34.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660806,true,2023-04-24 09:02:24.000,-82.7989180000031,34.6414539999984,34.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660807,true,2023-04-24 10:01:06.000,-82.8002480000032,34.6402629999984,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660808,true,2023-04-24 11:00:50.000,-82.8047440000032,34.6381379999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660809,true,2023-04-24 12:01:01.000,-82.8064500000032,34.6376339999984,12.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660810,true,2023-04-24 13:00:39.000,-82.8064390000032,34.6376019999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660811,true,2023-04-24 14:00:45.000,-82.8064920000032,34.6376339999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660812,true,2023-04-24 15:00:36.000,-82.8064600000032,34.6376659999983,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660813,true,2023-04-24 16:01:00.000,-82.8073400000032,34.6378919999984,7.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660814,true,2023-04-24 17:00:55.000,-82.8068890000032,34.6385999999984,37.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660815,true,2023-04-24 18:01:23.000,-82.8069750000032,34.6390399999983,23.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660816,true,2023-04-24 19:01:06.000,-82.8061380000032,34.6392219999983,22.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660817,true,2023-04-24 20:00:51.000,-82.8062670000032,34.6376659999984,28.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660818,true,2023-04-24 21:00:50.000,-82.8063100000032,34.6377089999983,21.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660819,true,2023-04-24 22:00:51.000,-82.8064170000032,34.6377409999984,20.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660820,true,2023-04-24 23:00:41.000,-82.8063100000032,34.6376659999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660821,true,2023-04-25 00:00:42.000,-82.8064600000032,34.6376659999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660822,true,2023-04-25 01:00:51.000,-82.8063530000032,34.6376559999984,20.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660823,true,2023-04-25 03:00:51.000,-82.8063210000032,34.6377199999984,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660824,true,2023-04-25 04:00:36.000,-82.8044110000032,34.6387069999983,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660825,true,2023-04-25 05:00:51.000,-82.8021790000032,34.6395219999983,11.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660826,true,2023-04-25 06:00:52.000,-82.8019860000032,34.6394899999984,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660827,true,2023-04-25 07:00:51.000,-82.7999910000032,34.6404449999984,45.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660828,true,2023-04-25 08:00:51.000,-82.7991000000031,34.6393939999984,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660829,true,2023-04-25 09:01:00.000,-82.8012460000032,34.6400159999984,26.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660830,true,2023-04-25 10:01:01.000,-82.8029520000032,34.6389969999984,15.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660831,true,2023-04-25 11:01:00.000,-82.8064500000032,34.6376559999984,10.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660832,true,2023-04-25 12:00:51.000,-82.8064600000032,34.6376449999983,13.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660833,true,2023-04-25 13:00:37.000,-82.8065030000032,34.6376339999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660834,true,2023-04-25 14:00:51.000,-82.8064280000032,34.6376559999984,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660835,true,2023-04-25 15:00:42.000,-82.8062990000032,34.6377089999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660836,true,2023-04-25 16:00:54.000,-82.8063420000032,34.6376129999984,12.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660837,true,2023-04-25 17:00:50.000,-82.8062780000032,34.6376989999983,31.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660838,true,2023-04-25 18:01:02.000,-82.8062130000032,34.6376449999984,38.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660839,true,2023-04-25 19:01:34.000,-82.8067930000032,34.6384819999984,37.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660840,true,2023-04-25 20:00:54.000,-82.8073610000032,34.6384389999983,17.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660841,true,2023-04-25 21:01:36.000,-82.8070500000032,34.6386209999983,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660842,true,2023-04-25 22:00:44.000,-82.8068890000032,34.6379879999983,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660843,true,2023-04-25 23:01:06.000,-82.8068680000032,34.6380309999984,34.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660844,true,2023-04-26 00:00:36.000,-82.8064710000032,34.6376769999984,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660845,true,2023-04-26 01:00:52.000,-82.8063850000032,34.6375269999984,29.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660846,true,2023-04-26 02:01:00.000,-82.8064280000032,34.6376229999983,14.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660847,true,2023-04-26 04:00:50.000,-82.8065570000032,34.6376879999984,14.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660848,true,2023-04-26 05:00:51.000,-82.8047870000032,34.6387609999983,7.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248660849,true,2023-04-26 07:02:06.000,-82.7989720000031,34.6393939999984,22.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
